#  E (eV)   dos(E)     Int dos(E) EFermi =    6.465 eV
  -4.626  0.4097E+00  0.3167E+00
  -4.616  0.4115E+00  0.3208E+00
  -4.606  0.4132E+00  0.3249E+00
  -4.596  0.4152E+00  0.3290E+00
  -4.586  0.4173E+00  0.3332E+00
  -4.576  0.4197E+00  0.3374E+00
  -4.566  0.4223E+00  0.3416E+00
  -4.556  0.4249E+00  0.3458E+00
  -4.546  0.4276E+00  0.3501E+00
  -4.536  0.4303E+00  0.3544E+00
  -4.526  0.4331E+00  0.3587E+00
  -4.516  0.4360E+00  0.3630E+00
  -4.506  0.4389E+00  0.3674E+00
  -4.496  0.4419E+00  0.3718E+00
  -4.486  0.4450E+00  0.3763E+00
  -4.476  0.4481E+00  0.3807E+00
  -4.466  0.4512E+00  0.3852E+00
  -4.456  0.4543E+00  0.3897E+00
  -4.446  0.4575E+00  0.3943E+00
  -4.436  0.4607E+00  0.3989E+00
  -4.426  0.4639E+00  0.4035E+00
  -4.416  0.4672E+00  0.4082E+00
  -4.406  0.4705E+00  0.4129E+00
  -4.396  0.4738E+00  0.4176E+00
  -4.386  0.4765E+00  0.4223E+00
  -4.376  0.4784E+00  0.4271E+00
  -4.366  0.4800E+00  0.4319E+00
  -4.356  0.4812E+00  0.4367E+00
  -4.346  0.4832E+00  0.4415E+00
  -4.336  0.4851E+00  0.4464E+00
  -4.326  0.4871E+00  0.4512E+00
  -4.316  0.4889E+00  0.4561E+00
  -4.306  0.4907E+00  0.4610E+00
  -4.296  0.4925E+00  0.4659E+00
  -4.286  0.4942E+00  0.4709E+00
  -4.276  0.4958E+00  0.4758E+00
  -4.266  0.4974E+00  0.4808E+00
  -4.256  0.4991E+00  0.4858E+00
  -4.246  0.5012E+00  0.4908E+00
  -4.236  0.5036E+00  0.4958E+00
  -4.226  0.5062E+00  0.5008E+00
  -4.216  0.5092E+00  0.5059E+00
  -4.206  0.5125E+00  0.5110E+00
  -4.196  0.5152E+00  0.5162E+00
  -4.186  0.5179E+00  0.5213E+00
  -4.176  0.5206E+00  0.5265E+00
  -4.166  0.5234E+00  0.5317E+00
  -4.156  0.5262E+00  0.5370E+00
  -4.146  0.5291E+00  0.5423E+00
  -4.136  0.5320E+00  0.5476E+00
  -4.126  0.5348E+00  0.5529E+00
  -4.116  0.5377E+00  0.5583E+00
  -4.106  0.5407E+00  0.5637E+00
  -4.096  0.5436E+00  0.5691E+00
  -4.086  0.5465E+00  0.5745E+00
  -4.076  0.5495E+00  0.5800E+00
  -4.066  0.5525E+00  0.5855E+00
  -4.056  0.5555E+00  0.5911E+00
  -4.046  0.5585E+00  0.5966E+00
  -4.036  0.5615E+00  0.6022E+00
  -4.026  0.5645E+00  0.6079E+00
  -4.016  0.5676E+00  0.6135E+00
  -4.006  0.5706E+00  0.6192E+00
  -3.996  0.5737E+00  0.6249E+00
  -3.986  0.5767E+00  0.6307E+00
  -3.976  0.5800E+00  0.6365E+00
  -3.966  0.5835E+00  0.6423E+00
  -3.956  0.5873E+00  0.6481E+00
  -3.946  0.5912E+00  0.6540E+00
  -3.936  0.5952E+00  0.6600E+00
  -3.926  0.5993E+00  0.6659E+00
  -3.916  0.6036E+00  0.6719E+00
  -3.906  0.6079E+00  0.6780E+00
  -3.896  0.6124E+00  0.6841E+00
  -3.886  0.6169E+00  0.6903E+00
  -3.876  0.6216E+00  0.6964E+00
  -3.866  0.6264E+00  0.7027E+00
  -3.856  0.6313E+00  0.7090E+00
  -3.846  0.6363E+00  0.7153E+00
  -3.836  0.6415E+00  0.7217E+00
  -3.826  0.6468E+00  0.7281E+00
  -3.816  0.6521E+00  0.7346E+00
  -3.806  0.6574E+00  0.7412E+00
  -3.796  0.6628E+00  0.7478E+00
  -3.786  0.6681E+00  0.7544E+00
  -3.776  0.6735E+00  0.7611E+00
  -3.766  0.6789E+00  0.7679E+00
  -3.756  0.6840E+00  0.7747E+00
  -3.746  0.6893E+00  0.7816E+00
  -3.736  0.6953E+00  0.7885E+00
  -3.726  0.7014E+00  0.7955E+00
  -3.716  0.7077E+00  0.8025E+00
  -3.706  0.7141E+00  0.8096E+00
  -3.696  0.7207E+00  0.8168E+00
  -3.686  0.7273E+00  0.8241E+00
  -3.676  0.7342E+00  0.8314E+00
  -3.666  0.7411E+00  0.8387E+00
  -3.656  0.7482E+00  0.8462E+00
  -3.646  0.7554E+00  0.8537E+00
  -3.636  0.7627E+00  0.8613E+00
  -3.626  0.7821E+00  0.8690E+00
  -3.616  0.8302E+00  0.8771E+00
  -3.606  0.8454E+00  0.8854E+00
  -3.596  0.8591E+00  0.8940E+00
  -3.586  0.8715E+00  0.9026E+00
  -3.576  0.8824E+00  0.9114E+00
  -3.566  0.8919E+00  0.9203E+00
  -3.556  0.9000E+00  0.9292E+00
  -3.546  0.9067E+00  0.9382E+00
  -3.536  0.9119E+00  0.9473E+00
  -3.526  0.9151E+00  0.9565E+00
  -3.516  0.9123E+00  0.9656E+00
  -3.506  0.9027E+00  0.9747E+00
  -3.496  0.8864E+00  0.9837E+00
  -3.486  0.8794E+00  0.9925E+00
  -3.476  0.8767E+00  0.1001E+01
  -3.466  0.8741E+00  0.1010E+01
  -3.456  0.8716E+00  0.1019E+01
  -3.446  0.8693E+00  0.1027E+01
  -3.436  0.8671E+00  0.1036E+01
  -3.426  0.8650E+00  0.1045E+01
  -3.416  0.8631E+00  0.1053E+01
  -3.406  0.8613E+00  0.1062E+01
  -3.396  0.8597E+00  0.1071E+01
  -3.386  0.8582E+00  0.1079E+01
  -3.376  0.8568E+00  0.1088E+01
  -3.366  0.8554E+00  0.1096E+01
  -3.356  0.8540E+00  0.1105E+01
  -3.346  0.8526E+00  0.1113E+01
  -3.336  0.8510E+00  0.1122E+01
  -3.326  0.8494E+00  0.1130E+01
  -3.316  0.8476E+00  0.1139E+01
  -3.306  0.8458E+00  0.1147E+01
  -3.296  0.8440E+00  0.1156E+01
  -3.286  0.8396E+00  0.1164E+01
  -3.276  0.8313E+00  0.1173E+01
  -3.266  0.8263E+00  0.1181E+01
  -3.256  0.8246E+00  0.1189E+01
  -3.246  0.8235E+00  0.1197E+01
  -3.236  0.8221E+00  0.1206E+01
  -3.226  0.8201E+00  0.1214E+01
  -3.216  0.8177E+00  0.1222E+01
  -3.206  0.8148E+00  0.1230E+01
  -3.196  0.8122E+00  0.1238E+01
  -3.186  0.8117E+00  0.1246E+01
  -3.176  0.8131E+00  0.1255E+01
  -3.166  0.8165E+00  0.1263E+01
  -3.156  0.8218E+00  0.1271E+01
  -3.146  0.8190E+00  0.1279E+01
  -3.136  0.8129E+00  0.1287E+01
  -3.126  0.8061E+00  0.1295E+01
  -3.116  0.7995E+00  0.1303E+01
  -3.106  0.7932E+00  0.1311E+01
  -3.096  0.7872E+00  0.1319E+01
  -3.086  0.7815E+00  0.1327E+01
  -3.076  0.7760E+00  0.1335E+01
  -3.066  0.7708E+00  0.1343E+01
